Jul.Day,YYYY/MM/DD,Wdy,XAU/USD,XAG/USD,XPT/USD
2455391,7/13/2010,Tue,0.00082237,0.055556,0.00065189
2455392,7/14/2010,Wed,0.0008285,0.054675,0.0006566
2455393,7/15/2010,Thu,0.00082781,0.054289,0.00065359
2455394,7/16/2010,Fri,0.00084087,0.054794,0.00066138
2455397,7/19/2010,Mon,0.00084674,0.056243,0.00066711
2455398,7/20/2010,Tue,0.00084531,0.05698,0.00066578
2455399,7/21/2010,Wed,0.00083928,0.055928,0.00065617
2455400,7/22/2010,Thu,0.00083368,0.056117,0.00065833
2455401,7/23/2010,Fri,0.00083998,0.055036,0.00064893
2455404,7/26/2010,Mon,0.00084495,0.055525,0.00064683
2455405,7/27/2010,Tue,0.00085616,0.055066,0.00064103
2455406,7/28/2010,Wed,0.0008643,0.056722,0.00065147
2455407,7/29/2010,Thu,0.00086022,0.056818,0.00064391
2455408,7/30/2010,Fri,0.00085543,0.056625,0.00064309
2455412,8/3/2010,Tue,0.00084211,0.054289,0.00062893
2455413,8/4/2010,Wed,0.00083368,0.054054,0.00062893
2455414,8/5/2010,Thu,0.00083857,0.054496,0.00063412
2455415,8/6/2010,Fri,0.00082799,0.054645,0.00063654
2455418,8/9/2010,Mon,0.00083126,0.054113,0.00064185
2455419,8/10/2010,Tue,0.00083857,0.055279,0.00064977
2455420,8/11/2010,Wed,0.00082953,0.055188,0.00064935
2455421,8/12/2010,Thu,0.0008244,0.055804,0.00065617
2455422,8/13/2010,Fri,0.00082355,0.055371,0.00065488
2455425,8/16/2010,Mon,0.00081733,0.054945,0.00065189
2455426,8/17/2010,Tue,0.00081566,0.053937,0.00064893
2455427,8/18/2010,Wed,0.00082102,0.054466,0.00065062
2455428,8/19/2010,Thu,0.0008107,0.054201,0.00064935
2455429,8/20/2010,Fri,0.00081733,0.055127,0.00066138
2455432,8/23/2010,Mon,0.00081566,0.055741,0.00066225
2455433,8/24/2010,Tue,0.00081833,0.055928,0.00066934
2455434,8/25/2010,Wed,0.00080808,0.053677,0.00065963
2455435,8/26/2010,Thu,0.00080841,0.052329,0.00065317
2455436,8/27/2010,Fri,0.00080972,0.052549,0.00065359
2455439,8/30/2010,Mon,,,0.00065359
2455440,8/31/2010,Tue,0.00080257,0.052994,0.00066007
2455441,9/1/2010,Wed,0.00080225,0.051361,0.00065317
2455442,9/2/2010,Thu,0.00080096,0.051414,0.00064516
2455443,9/3/2010,Fri,0.00080613,0.050865,0.00064391
2455447,9/7/2010,Tue,0.0007957,0.050891,0.00064267
2455448,9/8/2010,Wed,0.00079681,0.04995,0.00064309
2455449,9/9/2010,Thu,0.00079681,0.050075,0.00064433
2455450,9/10/2010,Fri,0.00080225,0.050251,0.00064725
2455453,9/13/2010,Mon,0.00080402,0.050176,0.000646
2455454,9/14/2010,Tue,0.0007902,0.049237,0.00063735
2455455,9/15/2010,Wed,0.00078927,0.048924,0.00063111
2455456,9/16/2010,Thu,0.00078585,0.04817,0.00062422
2455457,9/17/2010,Fri,0.00078493,0.047962,0.00061805
2455460,9/20/2010,Mon,0.00078171,0.047824,0.00061881
2455461,9/21/2010,Tue,0.00078431,0.04817,0.00061919
2455462,9/22/2010,Wed,0.0007731,0.047438,0.00061275
2455463,9/23/2010,Thu,0.00077474,0.047438,0.00061312
2455464,9/24/2010,Fri,0.00077101,0.046838,0.0006079
2455467,9/27/2010,Mon,0.00077101,0.046425,0.000612
2455468,9/28/2010,Tue,0.0007728,0.047248,0.00061958
2455469,9/29/2010,Wed,0.00076482,0.045725,0.00060716
2455470,9/30/2010,Thu,0.00076511,0.04531,0.00060168
2455471,10/1/2010,Fri,0.00075973,0.045558,0.00059559
2455474,10/4/2010,Mon,0.00076132,0.045393,0.00059988
2455475,10/5/2010,Tue,0.0007516,0.044964,0.00059207
2455476,10/6/2010,Wed,0.00074267,0.04363,0.00059032
2455477,10/7/2010,Thu,0.00074349,0.042772,0.00058038
2455478,10/8/2010,Fri,0.00074543,0.044703,0.00059418
2455482,10/12/2010,Tue,0.00074156,0.043422,0.0005933
2455483,10/13/2010,Wed,0.00073233,0.042499,0.00058962
2455484,10/14/2010,Thu,0.0007282,0.040833,0.00058548
2455485,10/15/2010,Fri,0.00073126,0.04095,0.00059137
2455488,10/18/2010,Mon,0.0007314,0.041632,0.00059312
2455489,10/19/2010,Tue,0.00074683,0.04122,0.00059809
2455490,10/20/2010,Wed,0.00074683,0.042176,0.0005988
2455491,10/21/2010,Thu,0.00074432,0.041841,0.00059453
2455492,10/22/2010,Fri,0.00075614,0.043384,0.00059773
2455495,10/25/2010,Mon,0.00074766,0.042176,0.00058754
2455496,10/26/2010,Tue,0.00075216,0.042589,0.00058962
2455497,10/27/2010,Wed,0.000755,0.04207,0.00058997
2455498,10/28/2010,Thu,0.00074991,0.042141,0.00059347
2455499,10/29/2010,Fri,0.00074253,0.041736,0.00058824
2455502,11/1/2010,Mon,0.00073828,0.040145,0.00058309
2455503,11/2/2010,Tue,0.00074019,0.040437,0.00058207
2455504,11/3/2010,Wed,0.00074322,0.04,0.00058514
2455505,11/4/2010,Thu,0.00072411,0.039401,0.00057471
2455506,11/5/2010,Fri,0.00071659,0.038256,0.00056689
2455509,11/8/2010,Mon,0.0007202,0.037425,0.00057078
2455510,11/9/2010,Tue,0.00070373,0.035026,0.00055991
2455511,11/10/2010,Wed,0.00071917,0.036324,0.00056561
2455513,11/12/2010,Fri,0.0007202,0.037327,0.00058411
2455516,11/15/2010,Mon,0.00073073,0.038447,0.00059701
2455517,11/16/2010,Tue,0.00074129,0.039247,0.00060314
2455518,11/17/2010,Wed,0.00074766,0.039683,0.00061087
2455519,11/18/2010,Thu,0.0007406,0.037636,0.00060386
2455520,11/19/2010,Fri,0.00074488,0.036941,0.00060606
2455523,11/22/2010,Mon,0.00073719,0.03647,0.0006035
2455524,11/23/2010,Tue,0.00072595,0.036617,0.00060976
2455525,11/24/2010,Wed,0.0007286,0.036483,0.00060169
2455526,11/25/2010,Thu,0.0007286,0.036483,0.00060169
2455527,11/26/2010,Fri,0.00073801,0.037566,0.00061013
2455530,11/29/2010,Mon,0.00073692,0.037397,0.00061125
2455531,11/30/2010,Tue,0.0007228,0.03686,0.00060314
2455532,12/1/2010,Wed,0.00072176,0.034795,0.00059701
2455533,12/2/2010,Thu,0.00071994,0.035088,0.00058824
2455534,12/3/2010,Fri,0.0007125,0.034795,0.00058207
2455537,12/6/2010,Mon,0.00070659,0.033784,0.00058241
2455538,12/7/2010,Tue,0.00070423,0.032787,0.00058005
2455539,12/8/2010,Wed,0.00072176,0.034459,0.00059418
2455540,12/9/2010,Thu,0.00071878,0.035199,0.00059137
2455541,12/10/2010,Fri,0.00072714,0.034734,0.00059773
2455544,12/13/2010,Mon,0.0007148,0.034095,0.00058858
2455545,12/14/2010,Tue,0.0007171,0.033467,0.00058789
2455546,12/15/2010,Wed,0.00072007,0.034412,0.00058789
2455547,12/16/2010,Thu,0.00073368,0.034305,0.00058823
2455548,12/17/2010,Fri,0.00073073,0.034746,0.00058962
2455551,12/20/2010,Mon,0.00072464,0.034235,0.00058685
2455552,12/21/2010,Tue,0.00072307,0.034188,0.00058241
2455553,12/22/2010,Wed,0.00072098,0.034072,0.0005787
2455554,12/23/2010,Thu,0.00072807,0.03427,0.0005814
2455560,12/29/2010,Wed,0.00070796,0.032852,0.00057307
2455561,12/30/2010,Thu,0.00071149,0.032573,0.0005698
2455562,12/31/2010,Fri,,0.032648,
2455566,1/4/2011,Tue,0.0007202,0.032605,0.00057045
2455567,1/5/2011,Wed,0.00073099,0.034235,0.00058072
2455568,1/6/2011,Thu,0.00073073,0.034388,0.0005777
2455569,1/7/2011,Fri,0.00073153,0.035224,0.00057637
2455572,1/10/2011,Mon,0.00073086,0.034734,0.00057405
2455573,1/11/2011,Tue,0.0007278,0.033852,0.00056883
2455574,1/12/2011,Wed,0.00072529,0.033784,0.00055772
2455575,1/13/2011,Thu,0.00072385,0.034223,0.00054825
2455576,1/14/2011,Fri,0.00073153,0.035063,0.00055218
2455579,1/17/2011,Mon,0.00073502,0.035474,0.00055463
2455580,1/18/2011,Tue,0.00073019,0.034734,0.00054825
2455581,1/19/2011,Wed,0.00072886,0.034106,0.00054201
2455582,1/20/2011,Thu,0.00074322,0.035199,0.00055279
2455583,1/21/2011,Fri,0.00074432,0.036846,0.00055036
2455586,1/24/2011,Mon,0.0007446,0.036284,0.00054885
2455587,1/25/2011,Tue,0.00075529,0.037453,0.0005596
2455588,1/26/2011,Wed,0.00075301,0.0369,0.00055835
2455589,1/27/2011,Thu,0.00074934,0.03651,0.0005534
2455590,1/28/2011,Fri,0.00075815,0.037481,0.00056054
2455593,1/31/2011,Mon,0.00075358,0.036036,0.00056148
2455594,2/1/2011,Tue,0.00075103,0.035311,0.00055188
2455596,2/3/2011,Thu,0.00075301,0.035336,0.00054705
2455597,2/4/2011,Fri,0.00073801,0.03459,0.00054407
2455600,2/7/2011,Mon,0.00074212,0.034235,0.00054201
2455601,2/8/2011,Tue,0.00073341,0.033991,0.00054113
2455602,2/9/2011,Wed,0.0007326,0.033091,0.00053821
2455603,2/10/2011,Thu,0.00073896,0.033557,0.00054615
2455604,2/11/2011,Fri,0.00073314,0.033333,0.00054675
2455607,2/14/2011,Mon,0.0007326,0.033156,0.00054645
2455608,2/15/2011,Tue,0.00072846,0.032552,0.00054289
2455609,2/16/2011,Wed,0.00072926,0.032499,0.00054705
2455610,2/17/2011,Thu,0.00072516,0.032669,0.00054526
2455611,2/18/2011,Fri,0.0007228,0.030642,0.00054466
2455614,2/21/2011,Mon,0.00071276,0.029913,0.00054142
2455615,2/22/2011,Tue,0.00071378,0.030404,0.00054915
2455616,2/23/2011,Wed,0.0007096,0.030039,0.00055741
2455617,2/24/2011,Thu,0.00070847,0.030048,0.00056433
2455618,2/25/2011,Fri,0.00071301,0.030731,0.00055835
2455621,2/28/2011,Mon,0.00070872,0.02986,0.00055432
2455622,3/1/2011,Tue,0.00070385,0.029095,0.00054705
2455623,3/2/2011,Wed,0.00069662,0.028777,0.00054171
2455624,3/3/2011,Thu,0.00070348,0.02896,0.00054318
2455625,3/4/2011,Fri,0.00070077,0.029044,0.00054705
2455628,3/7/2011,Mon,0.00069565,0.027322,0.00054407
2455629,3/8/2011,Tue,0.00070114,0.027495,0.0005531
2455630,3/9/2011,Wed,0.00069881,0.027647,0.00055218
2455631,3/10/2011,Thu,0.00070759,0.028417,0.00056243
2455632,3/11/2011,Fri,0.00070847,0.029326,0.00056275
2455635,3/14/2011,Mon,0.00070311,0.02764,0.00056754
2455636,3/15/2011,Tue,0.00071403,0.029516,0.00058445
2455637,3/16/2011,Wed,0.00071327,0.028794,0.00057937
2455638,3/17/2011,Thu,0.00071238,0.029011,0.00058927
2455639,3/18/2011,Fri,0.00070423,0.028449,0.00058139
2455642,3/21/2011,Mon,0.00069832,0.027655,0.00057438
2455643,3/22/2011,Tue,0.00070126,0.027816,0.00057604
2455644,3/23/2011,Wed,0.00069469,0.027337,0.00057339
2455645,3/24/2011,Thu,0.00069109,0.026469,0.00056754
2455646,3/25/2011,Fri,0.00069638,0.026539,0.00057078
2455649,3/28/2011,Mon,0.00070572,0.026539,0.00057803
2455650,3/29/2011,Tue,0.00070547,0.027307,0.00057307
2455651,3/30/2011,Wed,0.00070151,0.026645,0.00056818
2455652,3/31/2011,Thu,0.00069493,0.026406,0.00056402
2455653,4/1/2011,Fri,0.00070522,0.026575,0.00056402
2455656,4/4/2011,Mon,0.00069662,0.026001,0.00056148
2455657,4/5/2011,Tue,0.00069759,0.02626,0.0005596
2455658,4/6/2011,Wed,0.00068423,0.025233,0.0005531
2455659,4/7/2011,Thu,0.00068517,0.02531,0.0005618
2455660,4/8/2011,Fri,0.0006805,0.024863,0.00055463
2455663,4/11/2011,Mon,0.0006812,0.024172,0.00055494
2455664,4/12/2011,Tue,0.00068942,0.024728,0.00056022
2455665,4/13/2011,Wed,0.00068611,0.024863,0.00055991
2455666,4/14/2011,Thu,0.00068224,0.024588,0.00056433
2455667,4/15/2011,Fri,0.00067716,0.023469,0.0005596
2455670,4/18/2011,Mon,0.00066979,0.02337,0.00056243
2455671,4/19/2011,Tue,0.00067092,0.023137,0.0005618
2455672,4/20/2011,Wed,0.00066622,0.022326,0.00055432
2455673,4/21/2011,Thu,0.00066489,0.021617,0.00055188
2455678,4/26/2011,Tue,0.00066778,0.021988,0.00055188
2455679,4/27/2011,Wed,0.00066181,0.022075,0.00055188
2455680,4/28/2011,Thu,0.00065125,0.020534,0.00054496
2455685,5/3/2011,Tue,0.00064925,0.022931,0.00053821
2455686,5/4/2011,Wed,0.00064893,0.02482,0.00054318
2455687,5/5/2011,Thu,0.00066181,0.026427,0.00055494
2455688,5/6/2011,Fri,0.00067272,0.02924,0.00055897
2455691,5/9/2011,Mon,0.00066578,0.026316,0.00055835
2455692,5/10/2011,Tue,0.00066072,0.026042,0.00055772
2455693,5/11/2011,Wed,0.00066313,0.025523,0.00055772
2455694,5/12/2011,Thu,0.00067137,0.030769,0.00056818
2455695,5/13/2011,Fri,0.00066412,0.027624,0.0005637
2455698,5/16/2011,Mon,0.00066633,0.029112,0.00056818
2455699,5/17/2011,Tue,0.00067636,0.029172,0.00056818
2455700,5/18/2011,Wed,0.00066823,0.02891,0.00057045
2455701,5/19/2011,Thu,0.00066979,0.027972,0.00056625
2455702,5/20/2011,Fri,0.0006708,0.028736,0.00056593
2455706,5/24/2011,Tue,0.00065488,0.027894,0.00056851
2455707,5/25/2011,Wed,0.0006552,0.026903,0.0005637
2455708,5/26/2011,Thu,0.00065854,0.027064,0.00056211
2455709,5/27/2011,Fri,0.00065232,0.026532,0.00055991
2455713,5/31/2011,Tue,0.00065083,0.025873,0.00054705
2455714,6/1/2011,Wed,0.000652,0.02635,0.00054705
2455715,6/2/2011,Thu,0.00064956,0.026867,0.00054855
2455716,6/3/2011,Fri,0.00064935,0.028417,0.0005534
2455719,6/6/2011,Mon,0.00064558,0.027122,0.00054975
2455720,6/7/2011,Tue,0.00064725,0.026731,0.00054825
2455721,6/8/2011,Wed,0.0006503,0.027609,0.00055006
2455722,6/9/2011,Thu,0.0006503,0.027005,0.00054615
2455723,6/10/2011,Fri,0.00065392,0.026752,0.00054675
2455726,6/13/2011,Mon,0.0006552,0.028161,0.00055096
2455727,6/14/2011,Tue,0.00065963,0.028835,0.00055679
2455728,6/15/2011,Wed,0.0006537,0.028361,0.00056054
2455729,6/16/2011,Thu,0.00065649,0.028129,0.00057013
2455730,6/17/2011,Fri,0.00065041,0.028257,0.0005711
2455733,6/20/2011,Mon,0.00064767,0.028106,0.00057904
2455734,6/21/2011,Tue,0.00064735,0.027609,0.00057471
2455735,6/22/2011,Wed,0.00064412,0.027847,0.00057176
2455736,6/23/2011,Thu,0.0006566,0.02777,0.00058582
2455737,6/24/2011,Fri,0.00066017,0.028794,0.00058962
2455740,6/27/2011,Mon,0.00066756,0.029403,0.00059559
2455741,6/28/2011,Tue,0.00066711,0.029446,0.00059102
2455742,6/29/2011,Wed,0.00066478,0.029078,0.00058275
2455743,6/30/2011,Thu,0.00066423,0.028555,0.00058072
2455747,7/4/2011,Mon,0.0006689,0.029326,0.00058072
2455748,7/5/2011,Tue,0.00066225,0.028769,0.0005777
2455749,7/6/2011,Wed,0.00065477,0.028265,0.00057537
2455750,7/7/2011,Thu,0.00065466,0.027886,0.0005767
2455751,7/8/2011,Fri,0.00064872,0.027563,0.00057471
2455754,7/11/2011,Mon,0.00064288,0.027503,0.0005777
2455755,7/12/2011,Tue,0.00064495,0.028645,0.00058309
2455756,7/13/2011,Wed,0.00063331,0.027211,0.00057339
2455757,7/14/2011,Thu,0.00062873,0.025381,0.00056275
2455758,7/15/2011,Fri,0.00063012,0.026199,0.00056818
2455761,7/18/2011,Mon,0.00062539,0.024795,0.00056657
2455762,7/19/2011,Tue,0.00062461,0.024802,0.00056054
2455763,7/20/2011,Wed,0.00063052,0.025913,0.00056689
2455764,7/21/2011,Thu,0.00062461,0.025138,0.0005618
2455765,7/22/2011,Fri,0.00062422,0.025208,0.00055772
2455768,7/25/2011,Mon,0.00061977,0.024522,0.00055835
2455769,7/26/2011,Tue,0.00062006,0.024789,0.0005596
2455770,7/27/2011,Wed,0.00061538,0.024504,0.00055127
2455771,7/28/2011,Thu,0.00061977,0.024882,0.00055866
2455772,7/29/2011,Fri,0.00061406,0.025233,0.00056211
2455776,8/2/2011,Tue,0.00061059,0.02517,0.00055772
2455777,8/3/2011,Wed,0.00059907,0.024367,0.00056117
2455778,8/4/2011,Thu,0.00059542,0.024027,0.00057045
2455779,8/5/2011,Fri,0.00060286,0.025484,0.00058514
2455782,8/8/2011,Mon,0.00059067,0.025088,0.00057971
2455783,8/9/2011,Tue,0.00057604,0.026069,0.0005767
2455784,8/10/2011,Wed,0.00056433,0.026103,0.00057013
2455785,8/11/2011,Thu,0.00056818,0.025523,0.0005618
2455786,8/12/2011,Fri,0.00057604,0.026116,0.00055556
2455789,8/15/2011,Mon,0.00057504,0.025523,0.00055866
2455790,8/16/2011,Tue,0.00056101,0.025407,0.00055218
2455791,8/17/2011,Wed,0.00055866,0.024987,0.00054318
2455792,8/18/2011,Thu,0.00054825,0.024802,0.00054466
2455793,8/19/2011,Fri,0.00054113,0.023821,0.00053908
2455796,8/22/2011,Mon,0.00053262,0.022994,0.00052994
2455797,8/23/2011,Tue,0.00053305,0.023321,0.00053022
2455798,8/24/2011,Wed,0.00056497,0.023764,0.00053619
2455799,8/25/2011,Thu,0.00057837,0.025641,0.00055556
2455800,8/26/2011,Fri,0.00055928,0.024355,0.00055188
2455804,8/30/2011,Tue,0.00054795,0.02445,0.00054348
2455805,8/31/2011,Wed,0.00055142,0.024184,0.00054201
2455806,9/1/2011,Thu,0.00054915,0.024114,0.00054259
2455807,9/2/2011,Fri,0.00053326,0.023529,0.0005339
2455811,9/6/2011,Tue,0.0005277,0.023895,0.00053591
2455812,9/7/2011,Wed,0.00055249,0.024402,0.00054885
2455813,9/8/2011,Thu,0.00053908,0.02373,0.00054113
2455814,9/9/2011,Fri,0.0005401,0.024155,0.00054289
2455817,9/12/2011,Mon,0.00054526,0.024504,0.00055249
2455818,9/13/2011,Tue,0.00054945,0.024988,0.00055096
2455819,9/14/2011,Wed,0.0005499,0.024254,0.00055096
2455820,9/15/2011,Thu,0.00056117,0.024789,0.00056173
2455821,9/16/2011,Fri,0.00055741,0.025019,0.00055617
2455824,9/19/2011,Mon,0.00055741,0.024716,0.00055617
2455825,9/20/2011,Tue,0.00055586,0.025523,0.0005637
2455826,9/21/2011,Wed,0.00055772,0.024845,0.00056211
2455827,9/22/2011,Thu,0.00058072,0.02642,0.00057971
2455828,9/23/2011,Fri,0.00059207,0.030395,0.00060569
2455831,9/26/2011,Mon,0.00062578,0.035511,0.00063694
2455832,9/27/2011,Tue,0.00060277,0.029851,0.00063775
2455833,9/28/2011,Wed,0.00060864,0.032217,0.00064267
2455834,9/29/2011,Thu,0.00061996,0.033124,0.00065359
2455835,9/30/2011,Fri,0.00061728,0.032841,0.00066181
2455838,10/3/2011,Mon,0.00060405,0.032206,0.00066622
2455839,10/4/2011,Tue,0.0006105,0.03268,0.00067522
2455840,10/5/2011,Wed,0.00061843,0.034855,0.00069252
2455841,10/6/2011,Thu,0.00061162,0.031447,0.0006689
2455842,10/7/2011,Fri,0.00060533,0.03127,0.00065402
2455846,10/11/2011,Tue,0.00060132,0.031878,0.0006605
2455847,10/12/2011,Wed,0.00059453,0.030404,0.00064683
2455848,10/13/2011,Thu,0.00060387,0.031279,0.00065147
2455849,10/14/2011,Fri,0.00059595,0.031427,0.00064392
2455852,10/17/2011,Mon,0.00059453,0.03096,0.00063694
2455853,10/18/2011,Tue,0.00061312,0.032258,0.0006566
2455854,10/19/2011,Wed,0.00060514,0.031279,0.00065274
2455855,10/20/2011,Thu,0.00061728,0.032478,0.00067114
2455856,10/21/2011,Fri,0.00060883,0.032467,0.00066225
2455859,10/24/2011,Mon,0.00060533,0.031546,0.00065062
2455860,10/25/2011,Tue,0.00060386,0.03125,0.00064809
2455861,10/26/2011,Wed,0.00058309,0.03003,0.00063291
2455862,10/27/2011,Thu,0.00058207,0.029806,0.00062189
2455863,10/28/2011,Fri,0.00057438,0.028233,0.00061387
2455866,10/31/2011,Mon,0.00058072,0.029206,0.00062266
2455867,11/1/2011,Tue,0.00058858,0.030331,0.00063613
2455868,11/2/2011,Wed,0.00057372,0.02956,0.0006215
2455869,11/3/2011,Thu,0.00056883,0.028802,0.00061538
2455870,11/4/2011,Fri,0.00057176,0.029455,0.00061595
2455873,11/7/2011,Mon,0.00056117,0.029002,0.000612
2455874,11/8/2011,Tue,0.0005571,0.028868,0.00060205
2455875,11/9/2011,Wed,0.00056054,0.028918,0.00060606
2455876,11/10/2011,Thu,0.00056948,0.029665,0.00061463
2455880,11/14/2011,Mon,0.00056306,0.029087,0.00060753
2455881,11/15/2011,Tue,0.00056022,0.029394,0.00061387
2455882,11/16/2011,Wed,0.00056948,0.029028,0.00061425
2455883,11/17/2011,Thu,0.00057389,0.03003,0.00062228
2455884,11/18/2011,Fri,0.00058173,0.031008,0.00062735
2455887,11/21/2011,Mon,0.00058754,,0.00063816
2455888,11/22/2011,Tue,0.00058858,,0.00064226
2455889,11/23/2011,Wed,0.00059488,0.031736,0.0006435
2455891,11/25/2011,Fri,0.00059224,0.03201,0.00065402
2455894,11/28/2011,Mon,0.00058343,0.03125,0.00064185
2455895,11/29/2011,Tue,0.00058241,0.031289,0.00065062
2455896,11/30/2011,Wed,0.00057274,0.031898,0.00064185
2455897,12/1/2011,Thu,0.00057078,0.030048,0.00064061
2455898,12/2/2011,Fri,0.00057241,0.030166,0.00064144
2455901,12/5/2011,Mon,0.00057339,0.030788,0.00065189
2455902,12/6/2011,Tue,0.00058548,0.031397,0.00066445
2455903,12/7/2011,Wed,0.0005762,0.030817,0.00065876
2455904,12/8/2011,Thu,0.00058309,0.030637,0.0006592
2455905,12/9/2011,Fri,0.00058514,0.03125,0.00066845
2455908,12/12/2011,Mon,0.00060259,0.032031,0.0006734
2455909,12/13/2011,Tue,0.00059791,0.031908,0.00067024
2455910,12/14/2011,Wed,0.00062383,0.033422,0.00068776
2455911,12/15/2011,Thu,0.00063532,0.034722,0.00070671
2455912,12/16/2011,Fri,0.00062735,0.03358,0.00070225
2455915,12/19/2011,Mon,0.00062578,0.034746,0.00070472
2455916,12/20/2011,Tue,0.00061977,0.034153,0.00070175
2455917,12/21/2011,Wed,0.00062189,0.033613,0.00070175
2455918,12/22/2011,Thu,0.00062247,0.03413,0.00070721
2455924,12/28/2011,Wed,0.00063654,0.034904,0.00071023
2455925,12/29/2011,Thu,0.00065317,0.038226,0.00073855
2455930,1/3/2012,Tue,0.00062578,0.034746,0.00071124
2455931,1/4/2012,Wed,0.00061996,0.03427,0.00070671
2455932,1/5/2012,Thu,0.00062539,0.034578,0.00070671
2455933,1/6/2012,Fri,0.00061862,0.034014,0.00070922
2455936,1/9/2012,Mon,0.0006192,0.034662,0.00071276
2455937,1/10/2012,Tue,0.00061087,0.033681,0.00068399
2455938,1/11/2012,Wed,0.00061181,0.033546,0.00067159
2455939,1/12/2012,Thu,0.00060205,0.032701,0.00066756
2455940,1/13/2012,Fri,0.00061143,0.033738,0.00067613
2455943,1/16/2012,Mon,0.00060938,0.033445,0.0006689
2455944,1/17/2012,Tue,0.00060387,0.032884,0.0006566
2455945,1/18/2012,Wed,0.00060716,0.033168,0.00066357
2455946,1/19/2012,Thu,0.00060423,0.032478,0.00065359
2455947,1/20/2012,Fri,0.00060496,0.032938,0.0006592
2455950,1/23/2012,Mon,0.00059684,0.030817,0.00064725
2455951,1/24/2012,Tue,0.00060042,0.031299,0.00064893
2455952,1/25/2012,Wed,0.00060606,0.031576,0.00064683
2455953,1/26/2012,Thu,0.00057904,0.029985,0.0006192
2455954,1/27/2012,Fri,0.00057937,0.029869,0.00062189
2455957,1/30/2012,Mon,0.00057837,0.030139,0.00062383
2455958,1/31/2012,Tue,0.00057339,0.029762,0.00061576
2455959,2/1/2012,Wed,0.00057471,0.029586,0.00062073
2455960,2/2/2012,Thu,0.0005711,0.0297,0.00061728
2455961,2/3/2012,Fri,0.0005767,0.029472,0.0006135
2455964,2/6/2012,Mon,0.00058173,0.029833,0.0006215
2455965,2/7/2012,Tue,0.00058005,0.030048,0.00061767
2455966,2/8/2012,Wed,0.00057274,0.029095,0.00060716
2455967,2/9/2012,Thu,0.00057208,0.029586,0.00060277
2455968,2/10/2012,Fri,0.00058428,0.029806,0.0006105
2455971,2/13/2012,Mon,0.0005814,0.029551,0.00060132
2455972,2/14/2012,Tue,0.00058072,0.029842,0.00061425
2455973,2/15/2012,Wed,0.00057703,0.029682,0.00061125
2455974,2/16/2012,Thu,0.00058377,0.030139,0.00062112
2455975,2/17/2012,Fri,0.00058038,0.029869,0.0006105
2455978,2/20/2012,Mon,0.00057703,0.029797,0.00060716
2455979,2/21/2012,Tue,0.00057208,0.029718,0.00059773
2455980,2/22/2012,Wed,0.00057078,0.029343,0.00058893
2455981,2/23/2012,Thu,0.00056275,0.028944,0.00057837
2455982,2/24/2012,Fri,0.00056259,0.028114,0.00058343
2455985,2/27/2012,Mon,0.00056433,0.028498,0.00058617
2455986,2/28/2012,Tue,0.00056148,0.02809,0.00058411
2455987,2/29/2012,Wed,0.00056497,0.02686,0.00057937
2455988,3/1/2012,Thu,0.00058343,0.028935,0.00059312
2455989,3/2/2012,Fri,0.00058582,0.028401,0.00058685
2455992,3/5/2012,Mon,0.00058651,0.029257,0.00059809
2455993,3/6/2012,Tue,0.00059916,0.030102,0.00061958
2455994,3/7/2012,Wed,0.00059916,0.030148,0.00061463
